date,commodity,market,min_price,max_price,modal_price,arrivals
2024-10-05,Onion,Azadpur (Delhi),2361.82,3005.96,2683.89,2532.8
2024-10-06,Onion,Azadpur (Delhi),2574.33,3276.43,2925.38,2820.7
2024-10-07,Onion,Azadpur (Delhi),2511.71,3196.73,2854.22,1864.5
2024-10-08,Onion,Azadpur (Delhi),2628.39,3345.23,2986.81,2709.2
2024-10-09,Onion,Azadpur (Delhi),2564.78,3264.26,2914.52,2527.7
2024-10-10,Onion,Azadpur (Delhi),2621.47,3336.41,2978.94,875.6
2024-10-11,Onion,Azadpur (Delhi),2631.74,3349.48,2990.61,460.5
2024-10-12,Onion,Azadpur (Delhi),2555.42,3252.36,2903.89,2725.1
2024-10-13,Onion,Azadpur (Delhi),2717.66,3458.84,3088.25,578.7
2024-10-14,Onion,Azadpur (Delhi),2635.78,3354.64,2995.21,791.1
2024-10-15,Onion,Azadpur (Delhi),2861.6,3642.04,3251.82,1247.7
2024-10-16,Onion,Azadpur (Delhi),2731.98,3477.06,3104.52,2925.1
2024-10-17,Onion,Azadpur (Delhi),2653.91,3377.71,3015.81,1132.8
2024-10-18,Onion,Azadpur (Delhi),2579.62,3283.16,2931.39,2356.2
2024-10-19,Onion,Azadpur (Delhi),2498.65,3180.09,2839.37,1564.4
2024-10-20,Onion,Azadpur (Delhi),2490.56,3169.8,2830.18,2341.2
2024-10-21,Onion,Azadpur (Delhi),2616.79,3330.47,2973.63,2116.6
2024-10-22,Onion,Azadpur (Delhi),2686.33,3418.97,3052.65,2305.3
2024-10-23,Onion,Azadpur (Delhi),2729.15,3473.47,3101.31,1581.8
2024-10-24,Onion,Azadpur (Delhi),2741.29,3488.91,3115.1,2157.7
2024-10-25,Onion,Azadpur (Delhi),2787.87,3548.19,3168.03,510.9
2024-10-26,Onion,Azadpur (Delhi),2541.28,3234.36,2887.82,3229.6
2024-10-27,Onion,Azadpur (Delhi),2612.1,3324.5,2968.3,2612.7
2024-10-28,Onion,Azadpur (Delhi),2450.89,3119.31,2785.1,2137.6
2024-10-29,Onion,Azadpur (Delhi),2394.08,3047.0,2720.54,1779.7
2024-10-30,Onion,Azadpur (Delhi),2456.36,3126.28,2791.32,3035.5
2024-10-31,Onion,Azadpur (Delhi),2384.82,3035.22,2710.02,581.5
2024-11-01,Onion,Azadpur (Delhi),2476.6,3152.04,2814.32,635.1
2024-11-02,Onion,Azadpur (Delhi),2524.01,3212.37,2868.19,1205.8
2024-11-03,Onion,Azadpur (Delhi),2538.32,3230.58,2884.45,579.4
2024-11-04,Onion,Azadpur (Delhi),2517.49,3204.07,2860.78,853.4
2024-11-05,Onion,Azadpur (Delhi),2863.5,3644.46,3253.98,1558.0
2024-11-06,Onion,Azadpur (Delhi),2817.79,3586.27,3202.03,1178.1
2024-11-07,Onion,Azadpur (Delhi),2971.55,3781.97,3376.76,1007.6
2024-11-08,Onion,Azadpur (Delhi),3099.15,3944.37,3521.76,2526.1
2024-11-09,Onion,Azadpur (Delhi),3274.39,4167.41,3720.9,2101.5
2024-11-10,Onion,Azadpur (Delhi),3429.66,4365.02,3897.34,1189.3
2024-11-11,Onion,Azadpur (Delhi),3276.79,4170.45,3723.62,2547.8
2024-11-12,Onion,Azadpur (Delhi),3319.66,4225.02,3772.34,3092.0
2024-11-13,Onion,Azadpur (Delhi),3340.9,4252.06,3796.48,1529.4
2024-11-14,Onion,Azadpur (Delhi),3580.94,4557.56,4069.25,1186.9
2024-11-15,Onion,Azadpur (Delhi),3228.71,4109.27,3668.99,2485.3
2024-11-16,Onion,Azadpur (Delhi),3193.47,4064.41,3628.94,3282.0
2024-11-17,Onion,Azadpur (Delhi),3059.2,3893.52,3476.36,1131.4
2024-11-18,Onion,Azadpur (Delhi),2968.15,3777.65,3372.9,731.9
2024-11-19,Onion,Azadpur (Delhi),2937.85,3739.09,3338.47,2580.4
2024-11-20,Onion,Azadpur (Delhi),3093.82,3937.58,3515.7,2184.8
2024-11-21,Onion,Azadpur (Delhi),3098.85,3943.99,3521.42,2342.6
2024-11-22,Onion,Azadpur (Delhi),3181.17,4048.77,3614.97,2812.7
2024-11-23,Onion,Azadpur (Delhi),3088.62,3930.96,3509.79,1278.3
2024-11-24,Onion,Azadpur (Delhi),3142.0,3998.9,3570.45,3248.6
2024-11-25,Onion,Azadpur (Delhi),3045.5,3876.08,3460.79,1304.4
2024-11-26,Onion,Azadpur (Delhi),3167.6,4031.5,3599.55,528.6
2024-11-27,Onion,Azadpur (Delhi),3305.61,4207.15,3756.38,2152.1
2024-11-28,Onion,Azadpur (Delhi),3298.41,4197.97,3748.19,498.9
2024-11-29,Onion,Azadpur (Delhi),3354.53,4269.41,3811.97,1796.6
2024-11-30,Onion,Azadpur (Delhi),3706.08,4716.82,4211.45,2622.3
2024-12-01,Onion,Azadpur (Delhi),3441.39,4379.95,3910.67,1631.6
2024-12-02,Onion,Azadpur (Delhi),3311.04,4214.04,3762.54,2112.7
2024-12-03,Onion,Azadpur (Delhi),3301.51,4201.93,3751.72,1388.0
2024-12-04,Onion,Azadpur (Delhi),3039.76,3868.78,3454.27,1121.6
2024-12-05,Onion,Azadpur (Delhi),2994.96,3811.76,3403.36,1315.6
2024-12-06,Onion,Azadpur (Delhi),3070.12,3907.42,3488.77,3315.9
2024-12-07,Onion,Azadpur (Delhi),3000.02,3818.2,3409.11,1145.5
2024-12-08,Onion,Azadpur (Delhi),3253.31,4140.57,3696.94,3012.2
2024-12-09,Onion,Azadpur (Delhi),3145.33,4003.15,3574.24,935.5
2024-12-10,Onion,Azadpur (Delhi),2994.7,3811.44,3403.07,647.4
2024-12-11,Onion,Azadpur (Delhi),3033.78,3861.18,3447.48,2502.0
2024-12-12,Onion,Azadpur (Delhi),3082.0,3922.54,3502.27,1676.5
2024-12-13,Onion,Azadpur (Delhi),3054.55,3887.61,3471.08,1778.9
2024-12-14,Onion,Azadpur (Delhi),3147.07,4005.37,3576.22,2878.6
2024-12-15,Onion,Azadpur (Delhi),3193.19,4064.07,3628.63,2683.5
2024-12-16,Onion,Azadpur (Delhi),3080.11,3920.13,3500.12,1189.8
2024-12-17,Onion,Azadpur (Delhi),3267.33,4158.41,3712.87,1476.3
2024-12-18,Onion,Azadpur (Delhi),3246.24,4131.58,3688.91,2254.4
2024-12-19,Onion,Azadpur (Delhi),3271.59,4163.85,3717.72,3049.0
2024-12-20,Onion,Azadpur (Delhi),3202.14,4075.46,3638.8,1056.2
2024-12-21,Onion,Azadpur (Delhi),3295.94,4194.84,3745.39,680.6
2024-12-22,Onion,Azadpur (Delhi),3184.35,4052.81,3618.58,1790.7
2024-12-23,Onion,Azadpur (Delhi),3432.18,4368.22,3900.2,1452.3
2024-12-24,Onion,Azadpur (Delhi),3357.02,4272.58,3814.8,2682.3
2024-12-25,Onion,Azadpur (Delhi),3858.7,4911.08,4384.89,1155.7
2024-12-26,Onion,Azadpur (Delhi),3754.11,4777.95,4266.03,546.1
2024-12-27,Onion,Azadpur (Delhi),3782.64,4814.28,4298.46,1226.3
2024-12-28,Onion,Azadpur (Delhi),3781.35,4812.63,4296.99,2584.1
2024-12-29,Onion,Azadpur (Delhi),3807.65,4846.11,4326.88,1334.5
2024-12-30,Onion,Azadpur (Delhi),3674.04,4676.04,4175.04,3136.1
2024-12-31,Onion,Azadpur (Delhi),3373.96,4294.14,3834.05,3254.9
2025-01-01,Onion,Azadpur (Delhi),3250.48,4136.98,3693.73,3142.7
2025-01-02,Onion,Azadpur (Delhi),3232.01,4113.47,3672.74,2149.0
2025-01-03,Onion,Azadpur (Delhi),3158.36,4019.74,3589.05,2505.9
2025-01-04,Onion,Azadpur (Delhi),3096.61,3941.13,3518.87,2337.7
2025-01-05,Onion,Azadpur (Delhi),3054.0,3886.92,3470.46,2562.1
2025-01-06,Onion,Azadpur (Delhi),3010.89,3832.05,3421.47,1826.2
2025-01-07,Onion,Azadpur (Delhi),3048.14,3879.46,3463.8,1615.5
2025-01-08,Onion,Azadpur (Delhi),2862.93,3643.73,3253.33,927.9
2025-01-09,Onion,Azadpur (Delhi),2783.58,3542.74,3163.16,1916.9
2025-01-10,Onion,Azadpur (Delhi),2596.78,3305.0,2950.89,3350.7
2025-01-11,Onion,Azadpur (Delhi),2513.71,3199.27,2856.49,2500.5
2025-01-12,Onion,Azadpur (Delhi),2586.11,3291.41,2938.76,1377.8
2025-01-13,Onion,Azadpur (Delhi),2591.66,3298.48,2945.07,1891.2
2025-01-14,Onion,Azadpur (Delhi),2477.37,3153.01,2815.19,1545.5
2025-01-15,Onion,Azadpur (Delhi),2393.13,3045.81,2719.47,3307.5
2025-01-16,Onion,Azadpur (Delhi),2321.52,2954.66,2638.09,1740.0
2025-01-17,Onion,Azadpur (Delhi),2224.87,2831.65,2528.26,1791.3
2025-01-18,Onion,Azadpur (Delhi),2309.51,2939.37,2624.44,1626.5
2025-01-19,Onion,Azadpur (Delhi),2433.92,3097.72,2765.82,2976.7
2025-01-20,Onion,Azadpur (Delhi),2368.51,3014.47,2691.49,3350.4
2025-01-21,Onion,Azadpur (Delhi),2489.44,3168.38,2828.91,2624.2
2025-01-22,Onion,Azadpur (Delhi),2522.69,3210.69,2866.69,1239.4
2025-01-23,Onion,Azadpur (Delhi),2529.26,3219.06,2874.16,1479.9
2025-01-24,Onion,Azadpur (Delhi),2681.67,3413.03,3047.35,1649.2
2025-01-25,Onion,Azadpur (Delhi),2838.83,3613.05,3225.94,506.6
2025-01-26,Onion,Azadpur (Delhi),2581.6,3285.68,2933.64,2496.2
2025-01-27,Onion,Azadpur (Delhi),2770.58,3526.2,3148.39,1521.6
2025-01-28,Onion,Azadpur (Delhi),2772.48,3528.6,3150.54,475.3
2025-01-29,Onion,Azadpur (Delhi),2655.0,3379.08,3017.04,2544.6
2025-01-30,Onion,Azadpur (Delhi),2805.98,3571.24,3188.61,1042.0
2025-01-31,Onion,Azadpur (Delhi),2785.94,3545.74,3165.84,3051.7
2025-02-01,Onion,Azadpur (Delhi),2793.26,3555.06,3174.16,626.2
2025-02-02,Onion,Azadpur (Delhi),2785.11,3544.69,3164.9,2807.3
2025-02-03,Onion,Azadpur (Delhi),2785.42,3545.08,3165.25,646.2
2025-02-04,Onion,Azadpur (Delhi),2725.61,3468.95,3097.28,2439.2
2025-02-05,Onion,Azadpur (Delhi),2754.92,3506.26,3130.59,464.2
2025-02-06,Onion,Azadpur (Delhi),2798.15,3561.29,3179.72,3057.0
2025-02-07,Onion,Azadpur (Delhi),2971.11,3781.41,3376.26,1668.9
2025-02-08,Onion,Azadpur (Delhi),3067.39,3903.95,3485.67,2384.7
2025-02-09,Onion,Azadpur (Delhi),3200.82,4073.78,3637.3,2071.4
2025-02-10,Onion,Azadpur (Delhi),3246.54,4131.96,3689.25,3483.5
2025-02-11,Onion,Azadpur (Delhi),3298.94,4198.64,3748.79,2694.5
2025-02-12,Onion,Azadpur (Delhi),3294.88,4193.48,3744.18,2743.7
2025-02-13,Onion,Azadpur (Delhi),3391.37,4316.29,3853.83,3093.4
2025-02-14,Onion,Azadpur (Delhi),3126.52,3979.2,3552.86,1079.8
2025-02-15,Onion,Azadpur (Delhi),3114.87,3964.39,3539.63,1339.5
2025-02-16,Onion,Azadpur (Delhi),3324.34,4230.98,3777.66,458.4
2025-02-17,Onion,Azadpur (Delhi),3556.04,4525.86,4040.95,711.5
2025-02-18,Onion,Azadpur (Delhi),3662.53,4661.41,4161.97,2823.1
2025-02-19,Onion,Azadpur (Delhi),3641.73,4634.93,4138.33,2571.4
2025-02-20,Onion,Azadpur (Delhi),3721.06,4735.9,4228.48,2465.9
2025-02-21,Onion,Azadpur (Delhi),3556.4,4526.32,4041.36,1762.9
2025-02-22,Onion,Azadpur (Delhi),3270.73,4162.75,3716.74,1812.9
2025-02-23,Onion,Azadpur (Delhi),3299.38,4199.2,3749.29,528.9
2025-02-24,Onion,Azadpur (Delhi),3213.85,4090.35,3652.1,3414.0
2025-02-25,Onion,Azadpur (Delhi),3157.35,4018.45,3587.9,1153.1
2025-02-26,Onion,Azadpur (Delhi),3084.44,3925.66,3505.05,1130.9
2025-02-27,Onion,Azadpur (Delhi),3102.52,3948.66,3525.59,741.0
2025-02-28,Onion,Azadpur (Delhi),3234.67,4116.85,3675.76,483.9
2025-03-01,Onion,Azadpur (Delhi),3273.92,4166.8,3720.36,664.3
2025-03-02,Onion,Azadpur (Delhi),3424.2,4358.08,3891.14,3480.1
2025-03-03,Onion,Azadpur (Delhi),3357.46,4273.14,3815.3,1828.3
2025-03-04,Onion,Azadpur (Delhi),3237.46,4120.4,3678.93,2431.3
2025-03-05,Onion,Azadpur (Delhi),3235.17,4117.49,3676.33,1796.9
2025-03-06,Onion,Azadpur (Delhi),3404.68,4333.24,3868.96,857.0
2025-03-07,Onion,Azadpur (Delhi),3644.04,4637.88,4140.96,2819.4
2025-03-08,Onion,Azadpur (Delhi),3624.17,4612.59,4118.38,2272.1
2025-03-09,Onion,Azadpur (Delhi),3522.24,4482.86,4002.55,2154.7
2025-03-10,Onion,Azadpur (Delhi),3577.84,4553.62,4065.73,626.9
2025-03-11,Onion,Azadpur (Delhi),3411.46,4341.86,3876.66,3288.2
2025-03-12,Onion,Azadpur (Delhi),3517.89,4477.31,3997.6,3053.1
2025-03-13,Onion,Azadpur (Delhi),3532.6,4496.04,4014.32,1945.8
2025-03-14,Onion,Azadpur (Delhi),3503.35,4458.81,3981.08,457.3
2025-03-15,Onion,Azadpur (Delhi),3359.73,4276.03,3817.88,1350.3
2025-03-16,Onion,Azadpur (Delhi),3563.43,4535.27,4049.35,2585.7
2025-03-17,Onion,Azadpur (Delhi),3514.93,4473.55,3994.24,1719.2
2025-03-18,Onion,Azadpur (Delhi),3423.24,4356.84,3890.04,2592.6
2025-03-19,Onion,Azadpur (Delhi),3667.04,4667.14,4167.09,2252.9
2025-03-20,Onion,Azadpur (Delhi),3655.26,4652.14,4153.7,408.5
2025-03-21,Onion,Azadpur (Delhi),3829.02,4873.3,4351.16,2960.6
2025-03-22,Onion,Azadpur (Delhi),3775.26,4804.88,4290.07,1418.6
2025-03-23,Onion,Azadpur (Delhi),3356.71,4272.17,3814.44,2707.2
2025-03-24,Onion,Azadpur (Delhi),3282.62,4177.88,3730.25,1087.7
2025-03-25,Onion,Azadpur (Delhi),3108.43,3956.19,3532.31,2295.4
2025-03-26,Onion,Azadpur (Delhi),3030.54,3857.04,3443.79,1102.8
2025-03-27,Onion,Azadpur (Delhi),2933.22,3733.2,3333.21,3282.9
2025-03-28,Onion,Azadpur (Delhi),2870.65,3653.55,3262.1,1643.3
2025-03-29,Onion,Azadpur (Delhi),3068.05,3904.79,3486.42,3485.9
2025-03-30,Onion,Azadpur (Delhi),3116.63,3966.61,3541.62,1976.9
2025-03-31,Onion,Azadpur (Delhi),3197.89,4070.05,3633.97,1255.3
2025-04-01,Onion,Azadpur (Delhi),3110.31,3958.57,3534.44,2264.3
2025-04-02,Onion,Azadpur (Delhi),2979.33,3791.87,3385.6,2723.6
2025-04-03,Onion,Azadpur (Delhi),2930.27,3729.43,3329.85,3375.0
2025-04-04,Onion,Azadpur (Delhi),2859.24,3639.04,3249.14,2450.7
2025-04-05,Onion,Azadpur (Delhi),2828.71,3600.17,3214.44,1010.2
2025-04-06,Onion,Azadpur (Delhi),2762.21,3515.53,3138.87,677.0
2025-04-07,Onion,Azadpur (Delhi),2548.3,3243.28,2895.79,2126.1
2025-04-08,Onion,Azadpur (Delhi),2506.34,3189.88,2848.11,3334.0
2025-04-09,Onion,Azadpur (Delhi),2335.14,2972.0,2653.57,3210.6
2025-04-10,Onion,Azadpur (Delhi),2346.55,2986.51,2666.53,2368.1
2025-04-11,Onion,Azadpur (Delhi),2413.95,3072.31,2743.13,3145.5
2025-04-12,Onion,Azadpur (Delhi),2493.08,3173.02,2833.05,3350.9
2025-04-13,Onion,Azadpur (Delhi),2473.92,3148.62,2811.27,2622.9
2025-04-14,Onion,Azadpur (Delhi),2380.29,3029.45,2704.87,3394.5
2025-04-15,Onion,Azadpur (Delhi),2360.55,3004.33,2682.44,3359.1
2025-04-16,Onion,Azadpur (Delhi),2266.0,2884.0,2575.0,2005.8
2025-04-17,Onion,Azadpur (Delhi),2523.55,3211.79,2867.67,2373.2
2025-04-18,Onion,Azadpur (Delhi),2408.41,3065.25,2736.83,2868.5
2025-04-19,Onion,Azadpur (Delhi),2343.16,2982.2,2662.68,790.4
2025-04-20,Onion,Azadpur (Delhi),2362.34,3006.62,2684.48,2896.1
2025-04-21,Onion,Azadpur (Delhi),2302.83,2930.87,2616.85,2512.2
2025-04-22,Onion,Azadpur (Delhi),2295.42,2921.44,2608.43,434.0
2025-04-23,Onion,Azadpur (Delhi),2281.87,2904.19,2593.03,2255.7
2025-04-24,Onion,Azadpur (Delhi),2300.17,2927.49,2613.83,1431.0
2025-04-25,Onion,Azadpur (Delhi),2363.7,3008.34,2686.02,1461.8
2025-04-26,Onion,Azadpur (Delhi),2355.72,2998.2,2676.96,1190.1
2025-04-27,Onion,Azadpur (Delhi),2252.12,2866.34,2559.23,2917.6
2025-04-28,Onion,Azadpur (Delhi),2155.58,2743.46,2449.52,2946.1
2025-04-29,Onion,Azadpur (Delhi),2105.41,2679.61,2392.51,3013.5
2025-04-30,Onion,Azadpur (Delhi),2096.85,2668.71,2382.78,2982.5
2025-05-01,Onion,Azadpur (Delhi),1986.22,2527.92,2257.07,1107.3
2025-05-02,Onion,Azadpur (Delhi),1955.62,2488.96,2222.29,649.8
2025-05-03,Onion,Azadpur (Delhi),1824.05,2321.51,2072.78,1523.5
2025-05-04,Onion,Azadpur (Delhi),1776.69,2261.25,2018.97,921.4
2025-05-05,Onion,Azadpur (Delhi),1808.86,2302.18,2055.52,3402.5
2025-05-06,Onion,Azadpur (Delhi),1908.66,2429.2,2168.93,579.2
2025-05-07,Onion,Azadpur (Delhi),1777.15,2261.83,2019.49,1199.9
2025-05-08,Onion,Azadpur (Delhi),1754.24,2232.68,1993.46,629.8
2025-05-09,Onion,Azadpur (Delhi),1645.56,2094.36,1869.96,1544.5
2025-05-10,Onion,Azadpur (Delhi),1627.35,2071.17,1849.26,2199.9
2025-05-11,Onion,Azadpur (Delhi),1773.7,2257.44,2015.57,802.8
2025-05-12,Onion,Azadpur (Delhi),1726.9,2197.88,1962.39,2612.2
2025-05-13,Onion,Azadpur (Delhi),1707.71,2173.45,1940.58,2632.9
2025-05-14,Onion,Azadpur (Delhi),1741.41,2216.35,1978.88,2722.5
2025-05-15,Onion,Azadpur (Delhi),1694.7,2156.9,1925.8,2274.3
2025-05-16,Onion,Azadpur (Delhi),1669.37,2124.65,1897.01,3011.1
2025-05-17,Onion,Azadpur (Delhi),1729.0,2200.54,1964.77,461.8
2025-05-18,Onion,Azadpur (Delhi),1668.59,2123.65,1896.12,741.8
2025-05-19,Onion,Azadpur (Delhi),1762.31,2242.93,2002.62,1863.0
2025-05-20,Onion,Azadpur (Delhi),1838.16,2339.48,2088.82,2256.7
2025-05-21,Onion,Azadpur (Delhi),1750.31,2227.67,1988.99,536.3
2025-05-22,Onion,Azadpur (Delhi),1800.99,2292.17,2046.58,1312.5
2025-05-23,Onion,Azadpur (Delhi),1963.12,2498.52,2230.82,2003.3
2025-05-24,Onion,Azadpur (Delhi),2054.18,2614.4,2334.29,2439.6
2025-05-25,Onion,Azadpur (Delhi),2079.7,2646.9,2363.3,2344.4
2025-05-26,Onion,Azadpur (Delhi),1891.3,2407.1,2149.2,2653.6
2025-05-27,Onion,Azadpur (Delhi),1954.7,2487.8,2221.25,1063.4
2025-05-28,Onion,Azadpur (Delhi),1883.39,2397.05,2140.22,1806.0
2025-05-29,Onion,Azadpur (Delhi),1810.96,2304.86,2057.91,2028.5
2025-05-30,Onion,Azadpur (Delhi),1675.97,2133.05,1904.51,3473.8
2025-05-31,Onion,Azadpur (Delhi),1719.86,2188.92,1954.39,551.5
2025-06-01,Onion,Azadpur (Delhi),1636.79,2083.19,1859.99,1053.5
2025-06-02,Onion,Azadpur (Delhi),1744.87,2220.75,1982.81,2363.4
2025-06-03,Onion,Azadpur (Delhi),1703.1,2167.58,1935.34,2853.0
2025-06-04,Onion,Azadpur (Delhi),1594.75,2029.69,1812.22,502.3
2025-06-05,Onion,Azadpur (Delhi),1660.18,2112.96,1886.57,1613.4
2025-06-06,Onion,Azadpur (Delhi),1676.27,2133.43,1904.85,2880.5
2025-06-07,Onion,Azadpur (Delhi),1708.65,2174.65,1941.65,2496.7
2025-06-08,Onion,Azadpur (Delhi),1620.28,2062.18,1841.23,2036.8
2025-06-09,Onion,Azadpur (Delhi),1684.64,2144.08,1914.36,1853.3
2025-06-10,Onion,Azadpur (Delhi),1798.36,2288.82,2043.59,2266.9
2025-06-11,Onion,Azadpur (Delhi),1643.59,2091.85,1867.72,1771.1
2025-06-12,Onion,Azadpur (Delhi),1657.97,2110.15,1884.06,1795.4
2025-06-13,Onion,Azadpur (Delhi),1601.49,2038.25,1819.87,2920.3
2025-06-14,Onion,Azadpur (Delhi),1720.48,2189.7,1955.09,1705.4
2025-06-15,Onion,Azadpur (Delhi),1852.69,2357.97,2105.33,2352.6
2025-06-16,Onion,Azadpur (Delhi),1850.9,2355.7,2103.3,2904.0
2025-06-17,Onion,Azadpur (Delhi),1823.21,2320.45,2071.83,1514.5
2025-06-18,Onion,Azadpur (Delhi),1967.72,2504.36,2236.04,3021.8
2025-06-19,Onion,Azadpur (Delhi),1960.51,2495.19,2227.85,2809.1
2025-06-20,Onion,Azadpur (Delhi),1969.31,2506.39,2237.85,626.0
2025-06-21,Onion,Azadpur (Delhi),1888.09,2403.03,2145.56,2088.7
2025-06-22,Onion,Azadpur (Delhi),1910.78,2431.9,2171.34,1524.8
2025-06-23,Onion,Azadpur (Delhi),1842.08,2344.46,2093.27,2599.7
2025-06-24,Onion,Azadpur (Delhi),1929.56,2455.8,2192.68,1668.6
2025-06-25,Onion,Azadpur (Delhi),1920.83,2444.69,2182.76,2825.5
2025-06-26,Onion,Azadpur (Delhi),1898.12,2415.8,2156.96,3467.5
2025-06-27,Onion,Azadpur (Delhi),1925.33,2450.41,2187.87,3377.5
2025-06-28,Onion,Azadpur (Delhi),2013.26,2562.34,2287.8,1151.7
2025-06-29,Onion,Azadpur (Delhi),1881.34,2394.44,2137.89,1556.9
2025-06-30,Onion,Azadpur (Delhi),1783.24,2269.58,2026.41,543.2
2025-07-01,Onion,Azadpur (Delhi),1778.91,2264.07,2021.49,2600.5
2025-07-02,Onion,Azadpur (Delhi),1926.59,2452.03,2189.31,1477.7
2025-07-03,Onion,Azadpur (Delhi),1841.65,2343.91,2092.78,3172.9
2025-07-04,Onion,Azadpur (Delhi),1783.36,2269.72,2026.54,1574.2
2025-07-05,Onion,Azadpur (Delhi),1802.24,2293.76,2048.0,2746.1
2025-07-06,Onion,Azadpur (Delhi),1787.87,2275.47,2031.67,623.6
2025-07-07,Onion,Azadpur (Delhi),1732.43,2204.91,1968.67,3044.7
2025-07-08,Onion,Azadpur (Delhi),1713.09,2180.29,1946.69,1080.0
2025-07-09,Onion,Azadpur (Delhi),1756.07,2234.99,1995.53,2854.9
2025-07-10,Onion,Azadpur (Delhi),1621.09,2063.21,1842.15,890.8
2025-07-11,Onion,Azadpur (Delhi),1614.35,2054.63,1834.49,2129.7
2025-07-12,Onion,Azadpur (Delhi),1667.6,2122.4,1895.0,2257.5
2025-07-13,Onion,Azadpur (Delhi),1597.3,2032.92,1815.11,2156.4
2025-07-14,Onion,Azadpur (Delhi),1557.93,1982.83,1770.38,2992.2
2025-07-15,Onion,Azadpur (Delhi),1596.94,2032.46,1814.7,2192.8
2025-07-16,Onion,Azadpur (Delhi),1563.09,1989.39,1776.24,2586.9
2025-07-17,Onion,Azadpur (Delhi),1547.3,1969.28,1758.29,2413.8
2025-07-18,Onion,Azadpur (Delhi),1524.55,1940.33,1732.44,2525.0
2025-07-19,Onion,Azadpur (Delhi),1593.59,2028.21,1810.9,985.9
2025-07-20,Onion,Azadpur (Delhi),1523.73,1939.29,1731.51,664.4
2025-07-21,Onion,Azadpur (Delhi),1558.45,1983.49,1770.97,1929.0
2025-07-22,Onion,Azadpur (Delhi),1562.19,1988.25,1775.22,424.0
2025-07-23,Onion,Azadpur (Delhi),1579.37,2010.11,1794.74,856.7
2025-07-24,Onion,Azadpur (Delhi),1613.98,2054.16,1834.07,2144.4
2025-07-25,Onion,Azadpur (Delhi),1544.06,1965.16,1754.61,538.5
2025-07-26,Onion,Azadpur (Delhi),1658.51,2110.83,1884.67,1556.4
2025-07-27,Onion,Azadpur (Delhi),1688.99,2149.63,1919.31,3326.3
2025-07-28,Onion,Azadpur (Delhi),1609.37,2048.29,1828.83,780.2
2025-07-29,Onion,Azadpur (Delhi),1626.06,2069.52,1847.79,3101.7
2025-07-30,Onion,Azadpur (Delhi),1698.1,2161.22,1929.66,412.1
2025-07-31,Onion,Azadpur (Delhi),1633.97,2079.59,1856.78,2330.1
2025-08-01,Onion,Azadpur (Delhi),1633.25,2078.69,1855.97,544.7
2025-08-02,Onion,Azadpur (Delhi),1609.96,2049.04,1829.5,613.5
2025-08-03,Onion,Azadpur (Delhi),1650.34,2100.44,1875.39,3060.0
2025-08-04,Onion,Azadpur (Delhi),1808.99,2302.35,2055.67,466.1
2025-08-05,Onion,Azadpur (Delhi),1831.41,2330.89,2081.15,1061.9
2025-08-06,Onion,Azadpur (Delhi),1756.78,2235.9,1996.34,1401.2
2025-08-07,Onion,Azadpur (Delhi),1780.47,2266.05,2023.26,1760.7
2025-08-08,Onion,Azadpur (Delhi),1773.6,2257.32,2015.46,543.4
2025-08-09,Onion,Azadpur (Delhi),2020.14,2571.08,2295.61,1633.8
2025-08-10,Onion,Azadpur (Delhi),1975.17,2513.85,2244.51,1477.7
2025-08-11,Onion,Azadpur (Delhi),1948.64,2480.08,2214.36,3478.0
2025-08-12,Onion,Azadpur (Delhi),1978.57,2518.17,2248.37,1177.2
2025-08-13,Onion,Azadpur (Delhi),2070.09,2634.65,2352.37,2942.0
2025-08-14,Onion,Azadpur (Delhi),2205.02,2806.38,2505.7,2985.1
2025-08-15,Onion,Azadpur (Delhi),2198.24,2797.76,2498.0,1826.4
2025-08-16,Onion,Azadpur (Delhi),2344.23,2983.57,2663.9,3364.0
2025-08-17,Onion,Azadpur (Delhi),2294.38,2920.12,2607.25,968.7
2025-08-18,Onion,Azadpur (Delhi),2198.5,2798.1,2498.3,1591.8
2025-08-19,Onion,Azadpur (Delhi),2215.21,2819.35,2517.28,3178.2
2025-08-20,Onion,Azadpur (Delhi),2239.84,2850.7,2545.27,3019.3
2025-08-21,Onion,Azadpur (Delhi),2464.91,3137.15,2801.03,2013.6
2025-08-22,Onion,Azadpur (Delhi),2506.2,3189.7,2847.95,1413.5
2025-08-23,Onion,Azadpur (Delhi),2461.98,3133.44,2797.71,1454.7
2025-08-24,Onion,Azadpur (Delhi),2276.27,2897.07,2586.67,2173.2
2025-08-25,Onion,Azadpur (Delhi),2310.36,2940.46,2625.41,1007.3
2025-08-26,Onion,Azadpur (Delhi),2465.52,3137.94,2801.73,2668.0
2025-08-27,Onion,Azadpur (Delhi),2361.42,3005.44,2683.43,2095.4
2025-08-28,Onion,Azadpur (Delhi),2355.93,2998.45,2677.19,2484.9
2025-08-29,Onion,Azadpur (Delhi),2414.46,3072.96,2743.71,2393.9
2025-08-30,Onion,Azadpur (Delhi),2650.25,3373.05,3011.65,1018.3
2025-08-31,Onion,Azadpur (Delhi),2571.84,3273.26,2922.55,2775.7
2025-09-01,Onion,Azadpur (Delhi),2621.11,3335.95,2978.53,466.9
2025-09-02,Onion,Azadpur (Delhi),2615.2,3328.44,2971.82,1394.1
2025-09-03,Onion,Azadpur (Delhi),2633.86,3352.18,2993.02,2507.5
